	Genus	Species	Name_Change	Author	Year
38563	Putorius	ermineus	1	L.	NA
38564	Putorius	everamanni	NA	NA	NA
38565	Putorius	evermanni	NA	NA	NA
38572	Putorius	eversmanni	NA	NA	NA
38566	Putorius	eversmannii	0	Lesson	1842
38567	Putorius	f.	NA	NA	NA
38568	Putorius	foetidus	0	Gray	1843
38569	Putorius	foetorius	NA	NA	NA
38573	Putorius	furio	NA	NA	NA
38574	Putorius	furo	1	L.	NA
38575	Putorius	fuscus	NA	NA	NA
38576	Putorius	gracilis	NA	NA	NA
38577	Putorius	haidarum	NA	NA	NA
38578	Putorius	hermellanus	0	Boitard	1842
38579	Putorius	hibernicus	0	Thomas	1895
38580	Putorius	imperialis	NA	NA	NA
38581	Putorius	itatsi	NA	NA	NA
38582	Putorius	kuzuuensis	0	Shikama	1949
38583	Putorius	larvatus	0	Hodgson	1849
38584	Putorius	lutreocephalus	1	Harl.	NA
38585	Putorius	lutreola	1	Pall.	NA
38586	Putorius	lutreolus	NA	NA	NA
38587	Putorius	microtis	NA	NA	NA
38588	Putorius	minimus	0	Fournel	1836
38589	Putorius	minor	NA	NA	NA
38590	Putorius	moupinensis	0	Milne-Edwards	1874
38591	Putorius	muricus	NA	NA	NA
38592	Putorius	mustela	0	Boitard	1842
38593	Putorius	nivalis	1	L.	NA
38594	Putorius	noveboracensis	0	De_Kay	1842
38595	Putorius	nudipes	0	Cuvier_in_E._Geoffroy_St_H._&amp;_F._Cuvier	1842
38596	Putorius	occisor	NA	NA	NA
38597	Putorius	p.	NA	NA	NA
38598	Putorius	peninsulae	0	Rhoads	1894
38599	Putorius	putorius	1	L.	NA
38600	Putorius	pygmaeus	NA	NA	NA
38601	Putorius	rixosus	NA	NA	NA
38602	Putorius	rufus	1	Desm.	NA
38603	Putorius	sarmatica	1	Pall.	NA
38604	Putorius	sarmaticus	NA	NA	NA
38605	Putorius	sibirica	1	Pall.	NA
38606	Putorius	sp.	NA	NA	NA
38607	Putorius	streatori	NA	NA	NA
38608	Putorius	striatus	1	Geoff.	NA
38609	Putorius	subhemachalanus	0	Hodgson	1837
38610	Putorius	suturatus	NA	NA	NA
38611	Putorius	tropicalis	NA	NA	NA
38612	Putorius	tversmanni	NA	NA	NA
38613	Putorius	vision	NA	NA	NA
38614	Putorius	vison	1	L.	NA
38615	Putorius	vulgaris	1	L.	NA
38616	Putorius	washingtoni	NA	NA	NA
38617	Putorius	zorilla	1	Gm.	NA
38618	Puturius	furo	NA	NA	NA
38619	Pyctis	inamatus	0	Babbitt	1999
38620	Pygargus	dispar	0	Koch	1816
38621	Pygargus	vulturinus	0	Forster	1817
38622	Pygathrix	bieti	NA	NA	NA
38623	Pygathrix	brelichi	0	Thomas	1903
38624	Pygathrix	cinerea	NA	NA	NA
38625	Pygathrix	flavicauda	NA	NA	NA
38626	Pygathrix	moi	NA	NA	NA
38627	Pygathrix	nemaeus	1	L.	NA
38628	Pygathrix	nemeus	NA	NA	NA
38629	Pygathrix	nigripes	NA	NA	NA
38630	Pygathrix	obscurus	NA	NA	NA
38631	Pygathrix	phayrei	NA	NA	NA
38632	Pygathrix	roxellana	NA	NA	NA
38633	Pygathrix	roxellanae	NA	NA	NA
38634	Pygathrix	sanctorum	NA	NA	NA
38635	Pygathrix	sp.	NA	NA	NA
38636	Pygathrix	ultima	NA	NA	NA
38637	Pygathrlx	nemaeus	NA	NA	NA
38638	Pygerethmus	pygmaeus	0	Pallas	NA
38639	Pygerethmus	vinogradovi	0	Vorontsov	1958
38640	Pygeretmus	platyurus	NA	NA	NA
38641	Pygeretmus	platywus	NA	NA	NA
38642	Pygeretmus	pumilio	NA	NA	NA
38643	Pygoderma	bilabiatum	1	Wagner	1843
38644	Pygoderma	hilabiatum	NA	NA	NA
38645	Pyramiodontherium	bergi	1	Moreno_&amp;_Mercerat	1891
38646	Pyramiodontherium	brevirostrum	0	"Carlini,_Brandoni,_Scillato-Yane_&amp;_Pujos"	2002
38647	Pyramiodontherium	dubium	0	Rovereto	1914
38648	Pyramiodontherium	scillatoyanei	0	"De_Iuliis,_Re_&amp;_Vizcaino"	2004
38649	Pyramios	alcootense	0	Woodburne	1967
38650	Pyrocyon	dioctetus	0	Gingerich_&amp;_Deutsch	1989
38651	Pyrodon	xinjiangensis	0	Zhai	1978
38652	Pyrotherium	beds	NA	NA	NA
38653	Pyrotherium	giganteum	0	Ameghino	1897
38654	Pyrotherium	macfaddeni	0	Shockey_&amp;_Daza	2004
38655	Pyrotherium	pluteum	0	Ameghino	1901
38656	Pyrotherium	romeri	NA	NA	NA
38657	Pyrotherium	romeroi	NA	NA	NA
38658	Pyrotherium	sorodoi	0	Ameghino	1895
38659	Pyrotherium	trilophodon	0	Ameghino	1899
38660	Qaisracetus	arifi	0	"Gingerich,_Ul-Haq,_Khan_&amp;_Zalmout"	2001
38661	Qarunavus	meyeri	0	Simons_&amp;_Gingerich	1974
38662	Qarunycteris	moerisae	0	"Gunnell,_Simons_&amp;_Seiffert"	2008
38663	Qatrania	fleaglei	0	Simons_&amp;_Kay	1988
38664	Qatrania	wingi	0	Simons_&amp;_Kay	1983
38665	Qatraniodon	parvus	1	Andrews	1906
38666	Qatranitherium	africanum	1	Simons_&amp;_Brown	1984
38667	Qianohippus	magicus	0	Miao	1982
38668	Qipania	yui	0	Hu	1993
38669	Quadratomus	grandis	1	Wood	1962
38670	Quadratomus	grossus	0	Korth	1985
38671	Quadratomus	sundelli	1	Eaton	1982
38672	Quadrodens	wilsoni	0	Macdonald	1963
38673	Quasiapterodon	minutus	1	Schlosser	1911
38674	Quebradahondomys	potosiensis	0	"Croft,_Chick_&amp;_Anaya"	2011
38675	Quemisia	gravis	0	Miller	1929
38676	Quemsia	gravis	NA	NA	NA
38677	Quercomys	bijmai	0	Lacomba_&amp;_Martinez-Salanova	1988
38678	Quercomys	daamsi	0	de_Visser	1990
38679	Quercomys	parsani	0	Daams	1991
38680	Quercygale	angustidens	0	Filhol	NA
38681	Quercygale	h.	NA	NA	NA
38682	Quercygale	helvetica	NA	NA	NA
38683	Quercygale	smithi	0	Sole	2014
38684	Quercylurus	major	0	Ginsburg	1979
38685	Quercysorex	herrlingensis	1	Palmowski_&amp;_Wachendorf	1966
38686	Quercysorex	major	0	Ziegler	2009
38687	Quercysorex	ulmensis	0	Ziegler	1998
38688	Quercytherium	tenebrosum	0	Filhol	1880
38689	Quettacyon	abbasi	1	"Gingerich,_Arif,_Khan,_Clyde_&amp;_Bloch"	1999
38690	Quettacyon	aeruginis	1	"Gingerich,_Arif,_Hussain_&amp;_Abbas"	1998
38691	Quettacyon	parachai	0	"Gingerich,_Abbas_&amp;_Arif"	1997
38692	Qufutitan	zhoui	0	Wang_&amp;_Wang	1997
38693	Quinetia	misonnei	1	Quinet	1965
38694	Quirliknoria	senyureki	NA	NA	NA
38695	Quirogalestes	almagaucha	0	Goin_&amp;_Candela	1998
38696	Quirogatherium	major	0	Bonaparte	1990
38697	Qulo	gulo	NA	NA	NA
38698	Qurliqnoria	cheni	0	Bohlin	1937
38699	Quyania	chowi	0	Storch_&amp;_Qiu	1983
38700	Quyania	europaea	0	Rzebik-Kowalska	2014
38701	Rabaticerus	arambourgi	0	Ennouchi	1953
38702	Radinskya	yupingae	0	"McKenna,_Chow,_Ting_&amp;_Luo"	1989
38703	Raemeotherium	yatkolai	0	"Rich,_Archer_&amp;_Tedford"	1978
38704	Ragnarok	engdahli	0	Archibald	1982
38705	Ragnarok	harbichti	0	van_Valen	1978
38706	Ragnarok	wovokae	0	van_Valen	1978
38707	Rahonapithecus	sabadellensis	0	Crusafont-Pairo_&amp;_Hurzeler	1961
38708	Rakomeryx	gazini	0	Frick	1937
38709	Rakomeryx	jorakius	0	Frick	1937
38710	Rakomeryx	kinseyi	1	Frick	1937
38711	Rakomeryx	raki	0	Frick	1937
38712	Rakomeryx	sinclairi	1	Matthew	1918
38713	Rakomeryx	yermonensis	0	Frick	1937
38714	Rakomylus	raki	0	Frick	1937
38715	Ramapithecus	brevirostris	0	Lewis	1934
38716	Ramapithecus	hariensis	0	Lewis	1934
38717	Ramapithecus	hudienensis	0	Ho_Chuan_Kun	1988
38718	Ramapithecus	lufengensis	0	Xu_et_al	1978
38719	Ramapithecus	punjabicus	1	Pilgrim	1910
38720	Ramapithecus	wickeri	NA	NA	NA
38721	Ramoceros	coronotus	1	Merriam	NA
38722	Ramoceros	hitchcockensis	0	Frick	1937
38723	Ramoceros	marthae	NA	NA	NA
38724	Ramoceros	osborni	1	Matth.	NA
38725	Ramys	gipanensis	0	Nesin	2004
38726	Ramys	multicrestatus	1	De_Bruijn	1966
38727	Ranculcus	scalabrinianus	0	Ameghino	1891
38728	Rangifer	antler	NA	NA	NA
38729	Rangifer	arcticus	NA	NA	NA
38730	Rangifer	arcticust	NA	NA	NA
38731	Rangifer	arctus	NA	NA	NA
38732	Rangifer	caboti	NA	NA	NA
38733	Rangifer	caribou	NA	NA	NA
38734	Rangifer	constantini	0	Flerow	1934
38735	Rangifer	dawsoni	NA	NA	NA
38736	Rangifer	excelsifrons	NA	NA	NA
38737	Rangifer	fortidens	NA	NA	NA
38738	Rangifer	fricki	0	Schultz_&amp;_Howard	1935
38739	Rangifer	granti	NA	NA	NA
38740	Rangifer	guettardi	NA	NA	NA
38741	Rangifer	guettrardi	NA	NA	NA
38742	Rangifer	larandus	NA	NA	NA
38743	Rangifer	mcguirei	0	Figgins	1919
38744	Rangifer	meguirei	0	Figgins	1922
38745	Rangifer	montanus	NA	NA	NA
38746	Rangifer	myriada	0	Gistl	1848
38747	Rangifer	obensis	NA	NA	NA
38748	Rangifer	osborni	NA	NA	NA
38749	Rangifer	pearyi	NA	NA	NA
38750	Rangifer	phylarchus	NA	NA	NA
38751	Rangifer	spetzbergensis	NA	NA	NA
38752	Rangifer	stonei	NA	NA	NA
38753	Rangifer	sylvestris	0	Swainson	1839
38754	Rangifer	t.	NA	NA	NA
38755	Rangifer	tarandi	NA	NA	NA
38756	Rangifer	tarandus	1	Linnaeus	1758
38757	Rangifer	tarandus.	NA	NA	NA
38758	Rangifer	tarandusplatyrhynchus	NA	NA	NA
38759	Rangifer	tarndus	NA	NA	NA
38760	Rangifer	tarrandus	NA	NA	NA
38761	Rangifer	tarundus	NA	NA	NA
38762	Rangifer	terroenovae	0	Allen	1896
38763	Rangifer	terroe-novoe	NA	NA	NA
38764	Rangifer	tibia	NA	NA	NA
38765	Rangifer	turandus	NA	NA	NA
38766	Ranglfer	tarandus	NA	NA	NA
38767	Rangwanapithecus	gordoni	NA	NA	NA
38768	Rangwapithecus	gordoni	1	Andrews	1974
38769	Rangwapithecus	vancouveringi	0	Andrews	1974
38770	Ranjifer	tarandus	NA	NA	NA
38771	Raoella	dograi	0	Sahni_&amp;_Khare	1971
38772	Rapamys	atramontis	0	"Wahlert,_Korth_&amp;_McKenna"	2006
38773	Rapamys	fricki	0	Wilson	1940
38774	Rapamys	sp.	NA	NA	NA
38775	Rapamys	wilsoni	0	Black	1971
38776	Raphiceros	campestris	NA	NA	NA
38777	Raphiceros	sharpei	NA	NA	NA
38778	Raphicerus	campestris	NA	NA	NA
38779	Raphicerus	melanotis	NA	NA	NA
38780	Raphicerus	paralius	0	Gentry	1980
38781	Raphicerus	sharpei	NA	NA	NA
38782	Raphictis	gausion	0	Gingerich_&amp;_Winkler	1985
38783	Raphlcerus	campestris	NA	NA	NA
38784	Rattus	adamanensis	NA	NA	NA
38785	Rattus	adustus	0	Sody	1940
38786	Rattus	alba	NA	NA	NA
38787	Rattus	albigularis	NA	NA	NA
38788	Rattus	albinus	NA	NA	NA
38789	Rattus	alexandrinus	NA	NA	NA
38790	Rattus	alticola	NA	NA	NA
38791	Rattus	alveoli	NA	NA	NA
38792	Rattus	andamanensis	NA	NA	NA
38793	Rattus	andersoni	NA	NA	NA
38794	Rattus	annandalei	NA	NA	NA
38795	Rattus	arcuatus	0	Tate_and_Archbold	NA
38796	Rattus	argentifer	NA	NA	NA
38797	Rattus	argentiventer	1	Robinson_&amp;_Kloss	1916
38798	Rattus	aspinatus	0	Tate_and_Archbold	1935
38799	Rattus	assimilis	NA	NA	NA
38800	Rattus	atchinus	NA	NA	NA
38801	Rattus	ater	0	S._D._W.	1836
38802	Rattus	atria	NA	NA	NA
38803	Rattus	balmasus	NA	NA	NA
38804	Rattus	baluensis	1	Thomas	1894
38805	Rattus	bandahara	0	Kina_Balu	NA
38806	Rattus	bartelsi	NA	NA	NA
38807	Rattus	bartelsii	0	Jentink	1910
38808	Rattus	beccarii	0	Jentink	1879
38809	Rattus	bengalensis	NA	NA	NA
38810	Rattus	berdmorei	NA	NA	NA
38811	Rattus	biakensis	NA	NA	NA
38812	Rattus	biformatus	0	Sody	1941
38813	Rattus	blandfordi	NA	NA	NA
38814	Rattus	blanfordi	NA	NA	NA
38815	Rattus	blangorum	NA	NA	NA
38843	Rattus	blythi	0	Kloss	1917
38816	Rattus	bolwersi	NA	NA	NA
38817	Rattus	bontanus	NA	NA	NA
38818	Rattus	bowersi	NA	NA	NA
38819	Rattus	bowersii	NA	NA	NA
38820	Rattus	brachyrhinus	0	Tate_&amp;_Archbold	1935
38821	Rattus	brahma	NA	NA	NA
38822	Rattus	brain	NA	NA	NA
38823	Rattus	brains	NA	NA	NA
38824	Rattus	brevicaudatus	NA	NA	NA
38825	Rattus	brevimolaris	NA	NA	NA
38826	Rattus	brunneusculue	NA	NA	NA
38827	Rattus	bubalus	NA	NA	NA
38828	Rattus	bukit	NA	NA	NA
38829	Rattus	callitrichus	NA	NA	NA
38830	Rattus	campestris	NA	NA	NA
38831	Rattus	canatus	NA	NA	NA
38832	Rattus	canus	NA	NA	NA
38833	Rattus	casimcensis	0	Radulesco_&amp;_Samson	1973
38834	Rattus	celebensis	NA	NA	NA
38835	Rattus	centralis	0	Heller_nec._Schwann	NA
38836	Rattus	chrysocomus	NA	NA	NA
38837	Rattus	chrysophilus	NA	NA	NA
38838	Rattus	cinnamoneus	1	Blyth_nec._Pictet	NA
38839	Rattus	colberti	0	Lewis	1939
38840	Rattus	colletti	NA	NA	NA
38841	Rattus	conatus	0	Thomas	1923
38842	Rattus	concolor	NA	NA	NA
38844	Rattus	confucian	NA	NA	NA
38845	Rattus	confucianus	NA	NA	NA
38846	Rattus	coxinga	NA	NA	NA
38847	Rattus	coxingi	NA	NA	NA
38848	Rattus	cremoriventer	0	Miller	1900
38849	Rattus	culionensis	0	Sanborn	1952
38850	Rattus	cullitralus	0	Thos.	NA
38851	Rattus	culturatus	NA	NA	NA
38852	Rattus	cutchicus	NA	NA	NA
38853	Rattus	cutchinus	NA	NA	NA
38854	Rattus	dammermani	0	Thomas	1921
38855	Rattus	decumanus	1	L.	NA
38856	Rattus	deheinzelini	0	Wesselman	1984
38857	Rattus	detentus	0	"Timm,_Weijola,_Aplin,_Flannery_&amp;_Pine"	2016
38858	Rattus	diardi	NA	NA	NA
38859	Rattus	diardii	NA	NA	NA
38860	Rattus	diomanicus	NA	NA	NA
38861	Rattus	dobrogicus	0	Tereza	1973
38862	Rattus	dollmani	0	Ellerman	1941
38863	Rattus	dom.	NA	NA	NA
38864	Rattus	dominalor	NA	NA	NA
38865	Rattus	dominator	NA	NA	NA
38866	Rattus	donovani	0	Donovan	1824
38867	Rattus	e.	NA	NA	NA
38868	Rattus	edwardsi	NA	NA	NA
38869	Rattus	edwardsii	NA	NA	NA
38870	Rattus	eha	NA	NA	NA
38871	Rattus	elaphinus	0	Sody	1941
38872	Rattus	elegans	NA	NA	NA
38873	Rattus	embryo	NA	NA	NA
38874	Rattus	embryos	NA	NA	NA
38875	Rattus	everetti	NA	NA	NA
38876	Rattus	excelsior	NA	NA	NA
38877	Rattus	exculans	NA	NA	NA
38878	Rattus	exulans	1	Peale	1848
38879	Rattus	f.	NA	NA	NA
38880	Rattus	facetus	NA	NA	NA
38881	Rattus	feliceus	NA	NA	NA
38882	Rattus	flaripectus	NA	NA	NA
38883	Rattus	flavipectus	NA	NA	NA
38884	Rattus	flavipes	NA	NA	NA
38885	Rattus	flavipetus	NA	NA	NA
38886	Rattus	flebilis	1	Miller	1902
38887	Rattus	fluvescens	0	Gray	NA
38888	Rattus	foetus	NA	NA	NA
38889	Rattus	foramineus	0	Sody	1941
38890	Rattus	fractrorum	NA	NA	NA
38891	Rattus	fratorum	NA	NA	NA
38892	Rattus	fratrorum	NA	NA	NA
38893	Rattus	frosti	0	Ellerman	1941
38894	Rattus	fucipes	NA	NA	NA
38895	Rattus	fulvescens	NA	NA	NA
38896	Rattus	fuscipes	NA	NA	NA
38897	Rattus	fuscipus	NA	NA	NA
38898	Rattus	gangutrianus	NA	NA	NA
38899	Rattus	gastrocnemius	NA	NA	NA
38900	Rattus	geatri	NA	NA	NA
38901	Rattus	giantus	0	Beale	1987
38902	Rattus	giluwensis	NA	NA	NA
38903	Rattus	glauerti	0	Thomas	1926
38904	Rattus	gleadowi	NA	NA	NA
38905	Rattus	granti	0	Wroughton	NA
38906	Rattus	greyi	NA	NA	NA
38907	Rattus	group	NA	NA	NA
38908	Rattus	h.	NA	NA	NA
38909	Rattus	hainaldi	0	"Kitchener,_How_&amp;_Maharadatunkamsi"	1991
38910	Rattus	hamatus	NA	NA	NA
38911	Rattus	hawaiiensis	NA	NA	NA
38912	Rattus	helleri	0	Hollister	1918
38913	Rattus	hellwaldi	NA	NA	NA
38914	Rattus	hellwaldii	NA	NA	NA
38915	Rattus	hindei	NA	NA	NA
38916	Rattus	hinpoon	0	Marshall	1977
38917	Rattus	hinton	NA	NA	NA
38918	Rattus	hlndei	NA	NA	NA
38919	Rattus	hoffmani	NA	NA	NA
38920	Rattus	hoffmanni	1	Matschie	1901
38921	Rattus	hoogerwerfi	0	Chasen	1939
38922	Rattus	hoxaensis	0	Tien	1960
38923	Rattus	huang	NA	NA	NA
38924	Rattus	hypophysis	NA	NA	NA
38925	Rattus	hypothalamus	NA	NA	NA
38926	Rattus	inas	NA	NA	NA
38927	Rattus	indosinicus	0	Osgood	1932
38928	Rattus	infraluteus	NA	NA	NA
38929	Rattus	insignis	NA	NA	NA
38930	Rattus	jaegeri	0	Chaimanee	1998
38931	Rattus	jalorensis	NA	NA	NA
38932	Rattus	jentinki	0	Lauri_&amp;_Hill	1954
38933	Rattus	jerdoni	NA	NA	NA
38934	Rattus	kagii	NA	NA	NA
38935	Rattus	kaiseri	NA	NA	NA
38936	Rattus	koopmani	0	Musser_&amp;_Holden	1991
38937	Rattus	koratensis	0	Kloss	1919
38938	Rattus	korinchi	1	Thomas	1894
38939	Rattus	lacus	0	Tate	1951
38940	Rattus	lalolis	0	Tate_&amp;_Archbold	1935
38941	Rattus	langbianis	0	Robinson_&amp;_Kloss	1922
38942	Rattus	latidens	0	Sanborn	1952
38943	Rattus	lavocati	0	Jaeger	1976
38944	Rattus	legata	NA	NA	NA
38945	Rattus	lepturus	NA	NA	NA
38946	Rattus	leucopus	1	Gray	1867
38947	Rattus	littoralis	NA	NA	NA
38948	Rattus	liver	NA	NA	NA
38949	Rattus	losea	1	Swinhoe	1870
38950	Rattus	lossea	NA	NA	NA
38951	Rattus	lutreola	NA	NA	NA
38952	Rattus	lutreolus	NA	NA	NA
38953	Rattus	macleari	NA	NA	NA
38954	Rattus	macmillani	NA	NA	NA
38955	Rattus	maculipilis	0	Laurie_&amp;_Hill	1954
38956	Rattus	magnus	NA	NA	NA
38957	Rattus	maltada	NA	NA	NA
38958	Rattus	manipulus	NA	NA	NA
38959	Rattus	maorium	NA	NA	NA
38960	Rattus	marmosurus	0	Thomas	1921
38961	Rattus	masaretes	0	Sody	1937
38962	Rattus	maxi	0	Sody	1932
38963	Rattus	melanurus	0	Shamel	1940
38964	Rattus	melinogaster	NA	NA	NA
38965	Rattus	meltada	NA	NA	NA
38966	Rattus	melvilleus	0	Thomas	1921
38967	Rattus	mentosus	0	Thomas_&amp;_Wroughton	1916
38968	Rattus	Mesocricetus	NA	NA	NA
38969	Rattus	microbullatus	0	Tate_&amp;_Archbold	1935
38970	Rattus	micronesiensis	0	Tokuda	1933
38971	Rattus	mindanensis	NA	NA	NA
38972	Rattus	miyakoensis	0	"Kawaguchi,_Kaneko_&amp;_Hasegawa"	2009
38973	Rattus	moi	NA	NA	NA
38974	Rattus	mollicomulus	0	Tate_&amp;_Archbold	1935
38975	Rattus	molliculus	NA	NA	NA
38976	Rattus	mondraineus	0	Thomas	1921
38977	Rattus	montanus	0	Phillips	1932
38978	Rattus	mordax	NA	NA	NA
38979	Rattus	morotaiensis	0	Kellogg	1945
38980	Rattus	muelleri	NA	NA	NA
38981	Rattus	mulleri	NA	NA	NA
38982	Rattus	mulleripollens	NA	NA	NA
38983	Rattus	murrayi	0	Thomas	1923
38984	Rattus	musschbroeki	NA	NA	NA
38985	Rattus	musschenbroeki	1	Jentink	1879
38986	Rattus	musschenbroekii	NA	NA	NA
38987	Rattus	myocardium	NA	NA	NA
38988	Rattus	n.	NA	NA	NA
38989	Rattus	namaquemsis	NA	NA	NA
38990	Rattus	namaquensis	NA	NA	NA
38991	Rattus	natalensis	0	Bone_m_Arrow	NA
38992	Rattus	nataliensis	NA	NA	NA
38993	Rattus	nativitatis	NA	NA	NA
38994	Rattus	neilei	NA	NA	NA
38995	Rattus	neilli	0	Marshall	1977
38996	Rattus	nemorivagus	0	Hodgson	1836
38997	Rattus	nikenii	0	"Maryanto,_Sinaga,_Achmadi_&amp;_Maharadatunkamsi"	2010
38998	Rattus	niobe	NA	NA	NA
38999	Rattus	nitidius	NA	NA	NA
39000	Rattus	nitidus	1	Hodgson	1845
39001	Rattus	nitidusa	NA	NA	NA
39002	Rattus	niviventer	0	Hodgson	1836
39003	Rattus	niviventter	NA	NA	NA
39004	Rattus	nonegicus	NA	NA	NA
39005	Rattus	norgevicus	NA	NA	NA
39006	Rattus	noruegicus	NA	NA	NA
39007	Rattus	norvegica	NA	NA	NA
39008	Rattus	norvegicus	1	Berkenhout	1769
39009	Rattus	norvegieus	NA	NA	NA
39010	Rattus	norvegious	NA	NA	NA
39011	Rattus	norvegirus	NA	NA	NA
39012	Rattus	norveglcus	NA	NA	NA
39013	Rattus	norwegensis	NA	NA	NA
39014	Rattus	norwegicus	NA	NA	NA
39015	Rattus	novaeguineae	NA	NA	NA
39016	Rattus	novegicus	NA	NA	NA
39017	Rattus	novergicus	NA	NA	NA
39018	Rattus	ntrvegicus	NA	NA	NA
39019	Rattus	ochraceiventer	NA	NA	NA
39020	Rattus	ohiensis	0	Philips	1929
39021	Rattus	omichlodes	0	Misonne	1979
39022	Rattus	osgoodi	0	Musser_&amp;_Newcomb	1985
39023	Rattus	owiensis	0	Troughton	1945
39024	Rattus	palawanensis	0	Taylor	1934
39025	Rattus	panglima	NA	NA	NA
39026	Rattus	penitus	NA	NA	NA
39027	Rattus	perhentianus	NA	NA	NA
39028	Rattus	pernanus	0	Kershaw	1921
39029	Rattus	pesticulus	0	Thomas	1921
39030	Rattus	pinatus	NA	NA	NA
39031	Rattus	praetor	1	Thomas	1888
39032	Rattus	punicans	NA	NA	NA
39033	Rattus	purdiensis	NA	NA	NA
39034	Rattus	pyctoris	NA	NA	NA
39035	Rattus	r.	NA	NA	NA
39036	Rattus	rabori	0	Sanborn	1952
39037	Rattus	rajah	NA	NA	NA
39038	Rattus	ranjiniae	0	Agrawal_&amp;_Ghosal	1969
39039	Rattus	rapit	NA	NA	NA
39040	Rattus	ratoides	NA	NA	NA
39041	Rattus	rattoides	NA	NA	NA
39042	Rattus	rattua	NA	NA	NA
39043	Rattus	rattus	1	Linnaeus	1758
39044	Rattus	ratus	NA	NA	NA
39045	Rattus	remotus	NA	NA	NA
39046	Rattus	rennelli	0	Troughton	1945
39047	Rattus	ringens	NA	NA	NA
39048	Rattus	rintjanus	0	Sody	1941
39049	Rattus	robustulus	NA	NA	NA
39050	Rattus	rosalinda	NA	NA	NA
39051	Rattus	ruber	1	Jentink	1880
39052	Rattus	rufescens	1	Gray	NA
39053	Rattus	rufuscens	NA	NA	NA
39054	Rattus	sabanus	0	Thos.	NA
39055	Rattus	sakeratensis	NA	NA	NA
39056	Rattus	salocco	0	Tate_&amp;_Archbold	1935
39057	Rattus	sansapor	0	Sansapor	NA
39058	Rattus	sapoensis	0	Sody	1941
39059	Rattus	satarae	0	Hinton	1918
39060	Rattus	schuitemakeri	0	Sody	1933
39061	Rattus	serum	NA	NA	NA
39062	Rattus	shawmayeri	NA	NA	NA
39063	Rattus	sikkimensis	NA	NA	NA
39064	Rattus	simpsoni	0	Ellerman	1949
39065	Rattus	sladeni	NA	NA	NA
39066	Rattus	somereni	0	Kershaw	1923
39067	Rattus	sordidus	NA	NA	NA
39068	Rattus	spinosus	NA	NA	NA
39069	Rattus	spp.	NA	NA	NA
39070	Rattus	steini	NA	NA	NA
39071	Rattus	stoicus	1	Miller	1902
39072	Rattus	stomach	NA	NA	NA
39073	Rattus	surifer	NA	NA	NA
39074	Rattus	taerae	0	Sody	1932
39075	Rattus	tagulayensis	NA	NA	NA
39076	Rattus	tanezumi	NA	NA	NA
39077	Rattus	tanezurni	NA	NA	NA
39078	Rattus	tatei	0	Ellerman	1941
39079	Rattus	tawitawiensis	0	Musser_&amp;_Heaney	1985
39080	Rattus	tenaster	NA	NA	NA
39081	Rattus	terrae-reginae	0	Alston	NA
39082	Rattus	thalamus	NA	NA	NA
39083	Rattus	thymus	NA	NA	NA
39084	Rattus	thysanurus	NA	NA	NA
39085	Rattus	timorensis	0	"Kitchener,_Aplin_&amp;_Boeadi"	1991
39086	Rattus	tiomanicu	NA	NA	NA
39087	Rattus	tiomanicus	NA	NA	NA
39088	Rattus	tondanus	0	Sody	1932
39089	Rattus	toxi	0	Sody	1941
39090	Rattus	tR	NA	NA	NA
39091	Rattus	trachynotus	NA	NA	NA
39092	Rattus	tunneyi	NA	NA	NA
39093	Rattus	turkestanicus	1	Satunin	1903
39094	Rattus	urine	NA	NA	NA
39095	Rattus	vanheurni	0	Sody	1933
39096	Rattus	verecundos	NA	NA	NA
39097	Rattus	verecundus	NA	NA	NA
39098	Rattus	villosissimus	0	Gould	1854
39099	Rattus	villossissimus	NA	NA	NA
39100	Rattus	virtus	0	Lyon	NA
39101	Rattus	wellsi	NA	NA	NA
39102	Rattus	whiteheadi	NA	NA	NA
39103	Rattus	wistar	NA	NA	NA
39104	Rattus	wongi	NA	NA	NA
39105	Rattus	xanthurus	1	Gray	1867
39106	Ratufa	affinis	NA	NA	NA
39107	Ratufa	anambae	NA	NA	NA
39108	Ratufa	angusticeps	NA	NA	NA
39109	Ratufa	arusinus	NA	NA	NA
39110	Ratufa	balae	NA	NA	NA
39111	Ratufa	bicolor	1	Sparrman	1778
39112	Ratufa	catemana	NA	NA	NA
39113	Ratufa	celoenopepta	NA	NA	NA
39114	Ratufa	conspicua	NA	NA	NA
39115	Ratufa	cothurnata	NA	NA	NA
39116	Ratufa	fellii	0	Thomas_&amp;_Wroughton	1916
39117	Ratufa	femoralis	NA	NA	NA
39118	Ratufa	griseicollis	NA	NA	NA
39119	Ratufa	indica	1	Erxleben	1777
39120	Ratufa	insignis	NA	NA	NA
39121	Ratufa	laenata	NA	NA	NA
39122	Ratufa	macroura	1	Pennant	1769
39123	Ratufa	maelongensis	0	"Mein,_Ginsburg_&amp;_Ratanasthien"	1990
39124	Ratufa	masae	NA	NA	NA
39125	Ratufa	melanopepla	NA	NA	NA
39126	Ratufa	nigrescens	NA	NA	NA
39127	Ratufa	notabilis	NA	NA	NA
39128	Ratufa	obtusidens	0	Dehm	1950
39129	Ratufa	palliata	NA	NA	NA
39130	Ratufa	phoeopepla	NA	NA	NA
39131	Ratufa	piniensis	NA	NA	NA
39132	Ratufa	pyrsonota	NA	NA	NA
